Unnamed: 0,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
12608,3090 Overijse,Farmhouse,990000,5.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,4.0, To restore,0.0
12609,5360 Hamois,Farmhouse,980000,5.0,314.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,314.0,5650.0,4.0, Good,0.0
12610,6717 Attert,Farmhouse,950000,6.0,250.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,250.0,78987.0,4.0,Good,0.0
12611,4650 Herve,Farmhouse,950000,4.0,305.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,305.0,15000.0,4.0, Good,0.0
12612,4317 Faimes,Farmhouse,935000,4.0,8700.0,Installed,0.0,0.0,1.0,1.0,1.0,1.0,8700.0,5000.0,4.0,Good,0.0
12613,4590 Ouffet,Farmhouse,925000,2.0,1800.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,1800.0,6000.0,2.0,Good,0.0
12614,6061 Montignies-sur-Sambre,Town-house,39000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,310.0,1.0, As new,0.0
12615,5500 Dinant,Town-house,55000,2.0,112.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,112.0,131.0,2.0,Good,0.0
12616,4820 Dison,Town-house,70000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,300.0,4.0,Good,0.0
12617,6230 Pont-a-Celles,Town-house,109900,2.0,86.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,86.0,80.0,2.0, To be done up,0.0
12618,6041 Charleroi Gosselies,Town-house,119000,2.0,80.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,80.0,120.0,2.0, To renovate,0.0
12619,7370 Dour Elouges,Town-house,119800,2.0,150.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,150.0,154.0,2.0,Good,0.0
12620,6000 Charleroi,Town-house,120000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,140.0,2.0, To be done up,0.0
12621,6200 Chatelineau,Town-house,123000,3.0,110.0,Installed,0.0,0.0,1.0,20.0,0.0,5.0,110.0,201.0,3.0, Good,0.0
12622,4980 Trois-ponts,Town-house,125000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,175.0,3.0, Good,0.0
12623,8820 Torhout,Town-house,127500,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, Good,0.0
12624,4020 Liege,Town-house,130000,2.0,129.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,129.0,91.0,2.0, To renovate,0.0
12625,7340 Colfontaine Pturages,Town-house,130000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, As new,0.0
12626,4980 Trois-ponts,Town-house,132000,2.0,201.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,125.0,2.0, Good,0.0
12627,4500 Huy,Town-house,135000,2.0,140.0,Installed,0.0,0.0,1.0,30.0,1.0,450.0,140.0,600.0,2.0, To be done up,0.0
12628,6040 Jumet,Town-house,135000,1.0,70.0,Semi equipped,0.0,0.0,1.0,60.0,0.0,5.0,70.0,85.0,3.0, Good,0.0
12629,7100 Haine-Saint-Pierre,Town-house,135000,3.0,201.0,Installed,0.0,0.0,1.0,18.0,0.0,5.0,201.0,85.0,2.0, As new,0.0
12630,7340 Colfontaine,Town-house,135000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,222.0,2.0,Good,0.0
12631,4100 Seraing,Town-house,139000,1.0,201.0,Not installed,0.0,0.0,1.0,6.0,0.0,5.0,201.0,94.0,2.0, Good,0.0
12632,4610 Beyne-Heusay,Town-house,145000,3.0,130.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,130.0,90.0,3.0, To be done up,0.0
12633,4000 Lige,Town-house,149000,3.0,201.0,Not installed,0.0,0.0,0.0,10.0,1.0,60.0,201.0,104.0,3.0, To restore,0.0
12634,6230 Pont--Celles Thimon,Town-house,149900,1.0,71.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,71.0,40.0,3.0, As new,0.0
12635,6240 Farciennes,Town-house,150000,2.0,140.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,140.0,130.0,2.0, To be done up,0.0
12636,7370 Wiheries,Town-house,155000,3.0,160.0,Installed,0.0,0.0,1.0,40.0,1.0,100.0,160.0,232.0,3.0,Good,0.0
12637,6010 Couillet,Town-house,159000,2.0,100.0,Installed,0.0,0.0,0.0,10.0,1.0,120.0,100.0,316.0,4.0,Good,0.0
12638,8600 Diksmuide,Town-house,159500,2.0,128.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,128.0,254.0,1.0, Good,0.0
12639,4100 Seraing,Town-house,160000,2.0,110.0,Installed,0.0,0.0,1.0,16.0,0.0,5.0,110.0,215.0,3.0, To be done up,0.0
12640,8300 Knokke-Heist,Town-house,1245000,5.0,278.0,USA hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,278.0,110.0,2.0, As new,0.0
12641,5060 Auvelais,Town-house,165000,3.0,148.0,Installed,0.0,0.0,1.0,6.0,0.0,5.0,148.0,59.0,2.0, As new,0.0
12642,5070 Fosses-la-Ville,Town-house,165000,3.0,201.0,Semi equipped,0.0,0.0,1.0,18.0,0.0,5.0,201.0,110.0,3.0, To be done up,0.0
12643,6180 Courcelles,Town-house,169999,2.0,118.0,Installed,0.0,0.0,0.0,10.0,1.0,104.0,118.0,233.0,2.0, Good,0.0
12644,6040 Jumet,Town-house,170000,3.0,132.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,132.0,262.0,2.0, As new,0.0
12645,6040 Jumet,Town-house,170000,3.0,132.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,132.0,262.0,3.0, As new,0.0
12646,6200 Chtelineau,Town-house,170000,3.0,90.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,90.0,160.0,2.0, Good,0.0
12647,6150 Anderlues,Town-house,170000,2.0,122.0,Installed,0.0,0.0,1.0,20.0,1.0,1000.0,122.0,1100.0,3.0,Good,0.0
12648,7370 Dour Elouges,Town-house,175000,2.0,160.0,Installed,0.0,0.0,1.0,5.0,0.0,5.0,160.0,128.0,4.0, Good,0.0
12649,7110 STRPY-BRACQUEGNIES,Town-house,175000,3.0,201.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,201.0,429.0,3.0, Good,0.0
12650,4130 Tilff,Town-house,179000,2.0,99.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,99.0,130.0,2.0, To renovate,0.0
12651,6200 CHATELINEAU,Town-house,179999,2.0,120.0,Installed,0.0,0.0,1.0,73.0,1.0,250.0,120.0,410.0,2.0, Good,0.0
12652,7011 Mons Ghlin,Town-house,180000,4.0,144.0,Installed,0.0,0.0,1.0,10.0,0.0,5.0,144.0,50.0,2.0, As new,0.0
12653,5500 Dinant,Town-house,180000,3.0,135.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,135.0,201.0,1.0, To renovate,0.0
12654,6040 Charleroi,Town-house,180000,3.0,150.0,USA installed,0.0,0.0,1.0,50.0,1.0,100.0,150.0,150.0,3.0, Good,0.0
12655,4100 Seraing,Town-house,180000,4.0,168.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,168.0,583.0,3.0, To be done up,0.0
12656,7600 Pruwelz,Town-house,185000,3.0,201.0,USA hyper equipped,0.0,0.0,0.0,10.0,1.0,217.0,201.0,217.0,2.0, Just renovated,0.0
12657,4460 Grace-Hollogne,Town-house,185000,2.0,125.0,Installed,0.0,0.0,1.0,15.0,1.0,66.0,125.0,201.0,2.0, To be done up,0.0
12658,8300 Knokke-Heist,Town-house,972000,4.0,160.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,160.0,154.0,2.0, Good,0.0
12659,8300 Knokke-Heist,Town-house,972000,4.0,220.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,220.0,220.0,1.0, As new,0.0
12660,1150 Sint-Pieters-Woluwe,Town-house,960000,5.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,245.0,2.0, As new,0.0
12661,5600 MERLEMONT,Other properties,45000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,831.0,1.0,Good,0.0
12662,5600 MERLEMONT,Other properties,45000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,890.0,1.0,Good,0.0
12663,4032 Chne,Other properties,50000,2.0,108.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,108.0,120.0,2.0, To renovate,0.0
12664,5600 MERLEMONT,Other properties,50000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,1020.0,1.0,Good,0.0
12665,5600 MERLEMONT,Other properties,50000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,1022.0,1.0,Good,0.0
12666,5600 MERLEMONT,Other properties,50000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,958.0,1.0,Good,0.0
12667,6830 Les Hayons,Other properties,59000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,198.0,2.0, To renovate,0.0
12668,6031 Charleroi,Other properties,59900,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,7.0,4.0, To renovate,0.0
12669,5600 MERLEMONT,Other properties,60000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,1283.0,1.0,Good,0.0
12670,5600 Merlemont,Other properties,60000,2.0,81.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,81.0,110.0,3.0,Good,0.0
12671,6001 Charleroi,Other properties,80000,2.0,120.0,Installed,0.0,0.0,0.0,10.0,1.0,349.0,120.0,469.0,2.0, Good,0.0
12672,6542 Sars-la-Buissire,Other properties,110000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,1.0,5900.0,201.0,6000.0,4.0, To restore,0.0
12673,7760 Celles,Other properties,10000000,90.0,3600.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,3600.0,201.0,4.0, As new,0.0
12674,2000 Antwerp,Other properties,7000000,40.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,4.0,Good,0.0
12675,8500 Kortrijk,Other properties,3300000,4.0,500.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,500.0,6703.0,4.0, Good,0.0
12676,8554 SINT-DENIJS,Other properties,3300000,4.0,500.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,500.0,6703.0,4.0, Good,0.0
12677,3000 Leuven,Other properties,1930000,10.0,201.0,Installed,1.0,0.0,0.0,10.0,1.0,350.0,201.0,350.0,2.0, Good,0.0
12678,8510 Kortrijk,Other properties,1795000,4.0,340.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,340.0,3619.0,3.0, Good,0.0
12679,4020 Wandre,Other properties,145000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
12680,8200 Brugge,Other properties,146825,42.0,201.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,4.0,Good,0.0
12681,7611 La Glanerie,Other properties,150000,5.0,2000.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,2000.0,2000.0,4.0, To renovate,0.0
12682,4000 LIEGE,Other properties,155000,1.0,96.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,96.0,201.0,4.0, Just renovated,0.0
12683,6591 Macon,Other properties,158000,4.0,201.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,201.0,1590.0,3.0, To renovate,0.0
12684,6724 Habay Marbehan,Other properties,1500000,32.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,3.0,Good,0.0
12685,1370 Jodoigne,Other properties,1500000,18.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,1800.0,4.0,Good,0.0
12686,9790 WORTEGEM,Other properties,1499000,7.0,600.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,600.0,10899.0,4.0,Good,0.0
12687,1480 Tubize,Other properties,1450000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,1699.0,4.0, As new,0.0
12688,9700 MELDEN,Other properties,1375000,4.0,361.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,361.0,4599.0,4.0, Good,0.0
12689,9230 Wetteren,Other properties,1250000,7.0,350.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,350.0,201.0,4.0,Good,0.0
12690,4031 Sart Tilman,Other properties,1150000,13.0,740.0,USA installed,0.0,0.0,1.0,80.0,1.0,2778.0,740.0,2778.0,4.0, Good,0.0
12691,9600 Ronse,Other properties,161224,13.0,201.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,4.0, As new,0.0
12692,2400 Mol,Other properties,165000,4.0,201.0,Installed,0.0,0.0,0.0,10.0,1.0,248.0,201.0,248.0,3.0,Good,0.0
12693,6041 Charleroi,Other properties,180000,12.0,520.0,Installed,0.0,0.0,0.0,10.0,1.0,983.0,520.0,1223.0,3.0, To restore,0.0
12694,8930 Lauwe,Other properties,180000,5.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0, As new,0.0
12695,3270 Scherpenheuvel,Other properties,185000,1.0,201.0,Installed,0.0,0.0,1.0,14.0,0.0,5.0,201.0,201.0,2.0, Good,0.0
